val_loss	val_acc	train_loss	train_acc
2.051550094397216	0.4057815845824411	2.0233099415212323	0.3471789546555902
1.4238750101156867	0.5385438972162742	1.4738867201991623	0.47040498442367606
1.6763417057740868	0.5074946466809422	1.2786355473129507	0.5500173070266529
1.5147127221942713	0.5824411134903641	1.1694082439296507	0.5842852197992385
1.9059604572439346	0.5289079229122056	1.0587820352134758	0.6317064728279682
1.8771366298725187	0.5952890792291221	1.0013009486684505	0.6497057805469021
1.8989121762664722	0.5695931477516061	0.9591566444825614	0.6607822776047075
1.5364722938033029	0.6445396145610278	0.7364696693403905	0.757355486327449
1.864774838209599	0.6231263383297645	0.6752276892927577	0.766355140186916
1.6739655525634978	0.6252676659528908	0.6150123891547998	0.7898926964347526
1.5523347969184882	0.6616702355460385	0.586113694649062	0.7950848044305989
1.6354772157376787	0.6295503211991436	0.6190076708876167	0.7871235721703012
1.658807728099547	0.6306209850107066	0.5680523436979444	0.809968847352025
1.885210422356264	0.6274089935760172	0.5286364118330369	0.8238144686742819
1.9431120075048116	0.639186295503212	0.5209713899528858	0.8238144686742819
1.648644367017538	0.632762312633833	0.5338578350253999	0.8085842852197993
1.7335950224550651	0.6466809421841542	0.5251915526533465	0.8238144686742819
2.0128943236102	0.6241970021413277	0.5274271958270011	0.8269297334717897
1.7625884777094523	0.6306209850107066	0.5188282104644263	0.8283142956040153
1.7321497522557765	0.6488222698072805	0.5161880163218621	0.833852544132918
