val_loss	val_acc	train_loss	train_acc
0.7200347194272161	0.7724077328646748	0.5391720236442269	0.816822429906542
0.5754282891927107	0.797891036906854	0.2927228799990648	0.8945794392523364
0.6429948864336108	0.8664323374340949	0.29436806215704464	0.8910280373831775
0.46251136899609874	0.8189806678383128	0.2562563561807413	0.902803738317757
0.4787262643446822	0.8189806678383128	0.23481870330293514	0.9147663551401869
0.5263813005871613	0.8347978910369068	0.22860870939440084	0.9115887850467289
0.6178636767732484	0.8488576449912126	0.2032095191614236	0.9229906542056074
0.5970085504824281	0.8453427065026361	0.13619534411363166	0.9474766355140186
0.5642010138596381	0.8637961335676625	0.12091587551807437	0.9500934579439252
0.6007708912333335	0.8655536028119507	0.11273329866157897	0.9570093457943925
0.6631121022422366	0.8435852372583479	0.10912247538152879	0.9555140186915887
0.5546345590646109	0.8655536028119507	0.10007971119463105	0.9577570093457943
0.6612740334876595	0.8514938488576449	0.08945469355829186	0.9654205607476635
0.6744246345446306	0.8567662565905096	0.09570097155053556	0.9633644859813084
0.6718350460695097	0.8576449912126537	0.07525757570103112	0.9700934579439252
0.6853773637380847	0.8558875219683655	0.07890779083207898	0.9699065420560747
0.6791860612200042	0.8585237258347979	0.07328604301268009	0.9700934579439252
0.6859458194807645	0.8576449912126537	0.07571416252819553	0.9704672897196261
0.6753006806452464	0.8611599297012302	0.07246130775811507	0.9725233644859813
0.706497829663199	0.8594024604569419	0.07411460947704493	0.9714018691588785
