val_loss	val_acc	train_loss	train_acc
0.4286856072943456	0.8254799301919721	0.6998179008234565	0.7636057602393866
0.3191908253584363	0.8821989528795812	0.4253170807973562	0.8329904619412756
0.39676075970289176	0.7923211169284468	0.35540458374448247	0.8608565550776137
0.2802685573827118	0.8917975567190227	0.3274442055019649	0.8722648213951749
0.3276231366170677	0.8717277486910995	0.3204861698515939	0.8702075930428278
0.3045899677391036	0.887434554973822	0.29515368402494	0.8818028801196933
0.3146655758937096	0.8254799301919721	0.2676267962319641	0.8926500841593418
0.20182175365118976	0.9144851657940664	0.19507790511251585	0.9205161772956799
0.18801538317952302	0.9232111692844678	0.1682270087975969	0.9345427342435011
0.1978616686066512	0.9214659685863874	0.15752225521656596	0.9352908172807182
0.1899313502427943	0.9232111692844678	0.15715621566475785	0.9339816719655882
0.17532180569436967	0.924956369982548	0.1497965438448037	0.9405273985412381
0.1898424640762332	0.9240837696335079	0.13952151849889297	0.9463250420796709
0.16622531465423354	0.9415357766143106	0.13443491650404082	0.947073125116888
0.16413332349628887	0.9406631762652705	0.11945180806077478	0.9508135403029737
0.16223372071772166	0.9397905759162304	0.11597400590229524	0.9515616233401908
0.1584468871246565	0.9406631762652705	0.11933201440681096	0.9508135403029737
0.16843701778329181	0.9363001745200699	0.11063141040292361	0.9541799139704508
0.15622156363059433	0.944153577661431	0.10971123523378051	0.9547409762483636
0.15540221265300191	0.9415357766143106	0.11801636904274809	0.953057789414625
